symbol,date,open,high,low,close,volume
TXG,2024-11-25 10:50:00-05:00,15.449999809265137,15.479999542236328,15.404999732971191,15.420000076293945,7970.0
TXG,2024-11-25 10:51:00-05:00,15.430000305175781,15.470000267028809,15.425000190734863,15.430000305175781,5955.0
TXG,2024-11-25 10:52:00-05:00,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,989.0
TXG,2024-11-25 10:53:00-05:00,15.454999923706055,15.489999771118164,15.454999923706055,15.489999771118164,5332.0
TXG,2024-11-25 10:54:00-05:00,15.489999771118164,15.489999771118164,15.460000038146973,15.479999542236328,5447.0
TXG,2024-11-25 10:55:00-05:00,15.461400032043457,15.489999771118164,15.449999809265137,15.489999771118164,3923.0
TXG,2024-11-25 10:56:00-05:00,15.470000267028809,15.529999732971191,15.470000267028809,15.520000457763672,8349.0
TXG,2024-11-25 10:57:00-05:00,15.510000228881836,15.539999961853027,15.5,15.510000228881836,3139.0
TXG,2024-11-25 10:58:00-05:00,15.505200386047363,15.505200386047363,15.5,15.5,2687.0
TXG,2024-11-25 10:59:00-05:00,15.510000228881836,15.520000457763672,15.510000228881836,15.520000457763672,1525.0
TXG,2024-11-25 11:00:00-05:00,15.510000228881836,15.539999961853027,15.5,15.539999961853027,4130.0
TXG,2024-11-25 11:01:00-05:00,15.529999732971191,15.5600004196167,15.529999732971191,15.550000190734863,1982.0
TXG,2024-11-25 11:02:00-05:00,15.550000190734863,15.550000190734863,15.529999732971191,15.529999732971191,1889.0
TXG,2024-11-25 11:03:00-05:00,15.539999961853027,15.5649995803833,15.539999961853027,15.555000305175781,3137.0
TXG,2024-11-25 11:04:00-05:00,15.553400039672852,15.600000381469727,15.550000190734863,15.600000381469727,7859.0
TXG,2024-11-25 11:05:00-05:00,15.579999923706055,15.600000381469727,15.579999923706055,15.59000015258789,2146.0
TXG,2024-11-25 11:06:00-05:00,15.600000381469727,15.600000381469727,15.59000015258789,15.59000015258789,2701.0
TXG,2024-11-25 11:07:00-05:00,15.569999694824219,15.569999694824219,15.539999961853027,15.5600004196167,2251.0
TXG,2024-11-25 11:08:00-05:00,15.569999694824219,15.585000038146973,15.5600004196167,15.5600004196167,1812.0
TXG,2024-11-25 11:09:00-05:00,15.569999694824219,15.59000015258789,15.550000190734863,15.550000190734863,4587.0
TXG,2024-11-25 11:10:00-05:00,15.539999961853027,15.569999694824219,15.539999961853027,15.569999694824219,2603.0
TXG,2024-11-25 11:11:00-05:00,15.5600004196167,15.595000267028809,15.550000190734863,15.550000190734863,3508.0
TXG,2024-11-25 11:12:00-05:00,15.529999732971191,15.539999961853027,15.529999732971191,15.539999961853027,1268.0
TXG,2024-11-25 11:13:00-05:00,15.550000190734863,15.5600004196167,15.550000190734863,15.5600004196167,2226.0
TXG,2024-11-25 11:14:00-05:00,15.569999694824219,15.59000015258789,15.569999694824219,15.569999694824219,1636.0
TXG,2024-11-25 11:15:00-05:00,15.59000015258789,15.59000015258789,15.565299987792969,15.565299987792969,3106.0
TXG,2024-11-25 11:16:00-05:00,15.539999961853027,15.609999656677246,15.539999961853027,15.609999656677246,5236.0
TXG,2024-11-25 11:17:00-05:00,15.609999656677246,15.619999885559082,15.594499588012695,15.609999656677246,2436.0
TXG,2024-11-25 11:18:00-05:00,15.619999885559082,15.640000343322754,15.600000381469727,15.600000381469727,3648.0
TXG,2024-11-25 11:19:00-05:00,15.630000114440918,15.640000343322754,15.609999656677246,15.609999656677246,2618.0
TXG,2024-11-25 11:20:00-05:00,15.625,15.670000076293945,15.625,15.670000076293945,5250.0
TXG,2024-11-25 11:21:00-05:00,15.670000076293945,15.670000076293945,15.649999618530273,15.654999732971191,1680.0
TXG,2024-11-25 11:22:00-05:00,15.65999984741211,15.65999984741211,15.630000114440918,15.630000114440918,2883.0
TXG,2024-11-25 11:23:00-05:00,15.635000228881836,15.635000228881836,15.59000015258789,15.600000381469727,3676.0
TXG,2024-11-25 11:24:00-05:00,15.609999656677246,15.640000343322754,15.609999656677246,15.630000114440918,3661.0
TXG,2024-11-25 11:25:00-05:00,15.619999885559082,15.640000343322754,15.604999542236328,15.635000228881836,4458.0
TXG,2024-11-25 11:26:00-05:00,15.630000114440918,15.640000343322754,15.619999885559082,15.640000343322754,3063.0
TXG,2024-11-25 11:27:00-05:00,15.640000343322754,15.640000343322754,15.619999885559082,15.619999885559082,1362.0
TXG,2024-11-25 11:28:00-05:00,15.630000114440918,15.65999984741211,15.630000114440918,15.649999618530273,4636.0
TXG,2024-11-25 11:29:00-05:00,15.65999984741211,15.670000076293945,15.640000343322754,15.640000343322754,3253.0
TXG,2024-11-25 11:30:00-05:00,15.640000343322754,15.640000343322754,15.609999656677246,15.609999656677246,7914.0
TXG,2024-11-25 11:31:00-05:00,15.619999885559082,15.619999885559082,15.51449966430664,15.539999961853027,5963.0
TXG,2024-11-25 11:32:00-05:00,15.489999771118164,15.539999961853027,15.489999771118164,15.539999961853027,3965.0
TXG,2024-11-25 11:33:00-05:00,15.529999732971191,15.529999732971191,15.5,15.5,2514.0
TXG,2024-11-25 11:34:00-05:00,15.449999809265137,15.449999809265137,15.449999809265137,15.449999809265137,223.0
TXG,2024-11-25 11:35:00-05:00,15.449999809265137,15.460000038146973,15.4399995803833,15.460000038146973,3740.0
TXG,2024-11-25 11:36:00-05:00,15.460000038146973,15.460000038146973,15.4399995803833,15.4399995803833,2451.0
TXG,2024-11-25 11:37:00-05:00,15.399999618530273,15.479999542236328,15.399999618530273,15.479999542236328,3731.0
TXG,2024-11-25 11:38:00-05:00,15.489999771118164,15.489999771118164,15.460000038146973,15.460000038146973,1154.0
TXG,2024-11-25 11:39:00-05:00,15.479999542236328,15.479999542236328,15.479999542236328,15.479999542236328,506.0
TXG,2024-11-25 11:40:00-05:00,15.479999542236328,15.479999542236328,15.40999984741211,15.420000076293945,2852.0
TXG,2024-11-25 11:41:00-05:00,15.420000076293945,15.420000076293945,15.390000343322754,15.404999732971191,6526.0
TXG,2024-11-25 11:42:00-05:00,15.414999961853027,15.425000190734863,15.40999984741211,15.420000076293945,4323.0
TXG,2024-11-25 11:43:00-05:00,15.390000343322754,15.40999984741211,15.335000038146973,15.335000038146973,3212.0
TXG,2024-11-25 11:44:00-05:00,15.327199935913086,15.327199935913086,15.319999694824219,15.319999694824219,2554.0
TXG,2024-11-25 11:45:00-05:00,15.310099601745605,15.310099601745605,15.300000190734863,15.300000190734863,1679.0
TXG,2024-11-25 11:46:00-05:00,15.260000228881836,15.270000457763672,15.229999542236328,15.229999542236328,2796.0
TXG,2024-11-25 11:47:00-05:00,15.220000267028809,15.25,15.220000267028809,15.25,2054.0
TXG,2024-11-25 11:48:00-05:00,15.25,15.270000457763672,15.239999771118164,15.260000228881836,1420.0
TXG,2024-11-25 11:49:00-05:00,15.265000343322754,15.265000343322754,15.229999542236328,15.239999771118164,3449.0
TXG,2024-11-25 11:50:00-05:00,15.234999656677246,15.234999656677246,15.229999542236328,15.229999542236328,566.0
TXG,2024-11-25 11:51:00-05:00,15.24429988861084,15.270000457763672,15.239999771118164,15.25,4772.0
TXG,2024-11-25 11:52:00-05:00,15.270000457763672,15.300000190734863,15.270000457763672,15.295000076293945,7280.0
TXG,2024-11-25 11:53:00-05:00,15.289999961853027,15.289999961853027,15.289999961853027,15.289999961853027,437.0
TXG,2024-11-25 11:54:00-05:00,15.300000190734863,15.300000190734863,15.279999732971191,15.279999732971191,2671.0
TXG,2024-11-25 11:55:10-05:00,15.25,15.25,15.25,15.25,0.0
ATNF,2024-11-25 09:30:00-05:00,2.390000104904175,2.390000104904175,2.390000104904175,2.390000104904175,3356.0
ATNF,2024-11-25 09:31:00-05:00,2.25,2.25,2.25,2.25,380.0
ATNF,2024-11-25 09:39:00-05:00,2.257499933242798,2.257499933242798,2.257499933242798,2.257499933242798,514.0
ATNF,2024-11-25 09:41:00-05:00,2.3180999755859375,2.3180999755859375,2.3180999755859375,2.3180999755859375,2894.0
ATNF,2024-11-25 09:42:00-05:00,2.380000114440918,2.4000000953674316,2.380000114440918,2.4000000953674316,3475.0
ATNF,2024-11-25 09:50:00-05:00,2.319999933242798,2.319999933242798,2.319999933242798,2.319999933242798,414.0
ATNF,2024-11-25 09:56:00-05:00,2.375,2.375,2.3320000171661377,2.3399999141693115,600.0
ATNF,2024-11-25 09:57:00-05:00,2.337399959564209,2.337399959564209,2.337399959564209,2.337399959564209,100.0
ATNF,2024-11-25 10:00:00-05:00,2.380000114440918,2.380000114440918,2.380000114440918,2.380000114440918,316.0
ATNF,2024-11-25 10:03:00-05:00,2.4200000762939453,2.4200000762939453,2.4200000762939453,2.4200000762939453,2241.0
ATNF,2024-11-25 10:05:00-05:00,2.4700000286102295,2.4800000190734863,2.4700000286102295,2.4800000190734863,7588.0
ATNF,2024-11-25 10:07:00-05:00,2.450000047683716,2.450000047683716,2.4200000762939453,2.4200000762939453,1175.0
ATNF,2024-11-25 10:17:00-05:00,2.4198999404907227,2.4198999404907227,2.4198999404907227,2.4198999404907227,538.0
ATNF,2024-11-25 10:18:00-05:00,2.390000104904175,2.4200000762939453,2.390000104904175,2.4200000762939453,2140.0
ATNF,2024-11-25 10:24:00-05:00,2.4235000610351562,2.440000057220459,2.4200000762939453,2.4200000762939453,1706.0
ATNF,2024-11-25 10:26:00-05:00,2.4700000286102295,2.4700000286102295,2.4700000286102295,2.4700000286102295,1000.0
ATNF,2024-11-25 10:27:00-05:00,2.4700000286102295,2.4700000286102295,2.4700000286102295,2.4700000286102295,1100.0
ATNF,2024-11-25 10:29:00-05:00,2.444999933242798,2.4700000286102295,2.444999933242798,2.4700000286102295,2800.0
ATNF,2024-11-25 10:30:00-05:00,2.444000005722046,2.4700000286102295,2.444000005722046,2.4700000286102295,3317.0
ATNF,2024-11-25 10:31:00-05:00,2.4837000370025635,2.4837000370025635,2.4837000370025635,2.4837000370025635,1764.0
ATNF,2024-11-25 10:32:00-05:00,2.4983999729156494,2.4983999729156494,2.4800000190734863,2.490000009536743,917.0
ATNF,2024-11-25 10:33:00-05:00,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,636.0
ATNF,2024-11-25 10:35:00-05:00,2.490000009536743,2.490000009536743,2.489799976348877,2.489799976348877,1264.0
ATNF,2024-11-25 10:36:00-05:00,2.4700000286102295,2.490000009536743,2.4500999450683594,2.490000009536743,2895.0
ATNF,2024-11-25 10:38:00-05:00,2.4835000038146973,2.5,2.4700000286102295,2.494999885559082,5556.0
ATNF,2024-11-25 10:41:00-05:00,2.5099000930786133,2.5799999237060547,2.500499963760376,2.5299999713897705,5950.0
ATNF,2024-11-25 10:42:00-05:00,2.5299999713897705,2.5299999713897705,2.5299999713897705,2.5299999713897705,367.0
ATNF,2024-11-25 10:45:00-05:00,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,588.0
ATNF,2024-11-25 10:49:00-05:00,2.460099935531616,2.460099935531616,2.390000104904175,2.450000047683716,5456.0
ATNF,2024-11-25 11:04:00-05:00,2.4600000381469727,2.4600000381469727,2.4600000381469727,2.4600000381469727,569.0
ATNF,2024-11-25 11:11:00-05:00,2.4772000312805176,2.4772000312805176,2.4772000312805176,2.4772000312805176,2000.0
ATNF,2024-11-25 11:12:00-05:00,2.4200000762939453,2.4200000762939453,2.4200000762939453,2.4200000762939453,0.0
ATNF,2024-11-25 11:16:00-05:00,2.3399999141693115,2.3399999141693115,2.3399999141693115,2.3399999141693115,4100.0
ATNF,2024-11-25 11:17:00-05:00,2.390000104904175,2.390000104904175,2.390000104904175,2.390000104904175,431.0
ATNF,2024-11-25 11:44:32-05:00,2.3299999237060547,2.3299999237060547,2.3299999237060547,2.3299999237060547,0.0
TSVT,2024-11-25 09:30:00-05:00,3.680000066757202,3.7100000381469727,3.680000066757202,3.7100000381469727,0.0
TSVT,2024-11-25 09:32:00-05:00,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,675.0
TSVT,2024-11-25 09:33:00-05:00,3.690000057220459,3.7300000190734863,3.690000057220459,3.7200000286102295,1686.0
TSVT,2024-11-25 09:35:00-05:00,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,816.0
TSVT,2024-11-25 09:37:00-05:00,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,513.0
TSVT,2024-11-25 09:38:00-05:00,3.7200000286102295,3.7699999809265137,3.7200000286102295,3.7699999809265137,18361.0
TSVT,2024-11-25 09:39:00-05:00,3.7750000953674316,3.809999942779541,3.7699999809265137,3.7699999809265137,4379.0
TSVT,2024-11-25 09:41:00-05:00,3.799999952316284,3.799999952316284,3.7699999809265137,3.7699999809265137,1693.0
TSVT,2024-11-25 09:42:00-05:00,3.7623000144958496,3.7623000144958496,3.7623000144958496,3.7623000144958496,431.0
TSVT,2024-11-25 09:43:00-05:00,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.7799999713897705,190.0
TSVT,2024-11-25 09:45:00-05:00,3.759999990463257,3.759999990463257,3.759999990463257,3.759999990463257,476.0
TSVT,2024-11-25 09:46:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,300.0
TSVT,2024-11-25 09:47:00-05:00,3.744999885559082,3.744999885559082,3.744999885559082,3.744999885559082,91.0
TSVT,2024-11-25 09:49:00-05:00,3.744999885559082,3.744999885559082,3.744999885559082,3.744999885559082,192.0
TSVT,2024-11-25 09:50:00-05:00,3.7200000286102295,3.7200000286102295,3.6600000858306885,3.680000066757202,4752.0
TSVT,2024-11-25 09:51:00-05:00,3.684999942779541,3.684999942779541,3.6700000762939453,3.6700000762939453,2592.0
TSVT,2024-11-25 09:52:00-05:00,3.676500082015991,3.690000057220459,3.676500082015991,3.690000057220459,6301.0
TSVT,2024-11-25 09:53:00-05:00,3.6607000827789307,3.6607000827789307,3.6500000953674316,3.6500000953674316,2646.0
TSVT,2024-11-25 09:55:00-05:00,3.630000114440918,3.630000114440918,3.630000114440918,3.630000114440918,2817.0
TSVT,2024-11-25 10:01:00-05:00,3.625,3.625,3.625,3.625,203.0
TSVT,2024-11-25 10:02:00-05:00,3.625,3.625,3.625,3.625,540.0
TSVT,2024-11-25 10:03:00-05:00,3.625,3.625,3.625,3.625,130.0
TSVT,2024-11-25 10:04:00-05:00,3.640000104904175,3.6500000953674316,3.640000104904175,3.6500000953674316,673.0
TSVT,2024-11-25 10:06:00-05:00,3.6700000762939453,3.6700000762939453,3.6700000762939453,3.6700000762939453,392.0
TSVT,2024-11-25 10:09:00-05:00,3.6700000762939453,3.6700000762939453,3.6700000762939453,3.6700000762939453,230.0
TSVT,2024-11-25 10:10:00-05:00,3.6700000762939453,3.6700000762939453,3.6665000915527344,3.6665000915527344,1289.0
TSVT,2024-11-25 10:12:00-05:00,3.6649999618530273,3.680000066757202,3.6649999618530273,3.6700000762939453,1992.0
TSVT,2024-11-25 10:13:00-05:00,3.680000066757202,3.680000066757202,3.680000066757202,3.680000066757202,352.0
TSVT,2024-11-25 10:14:00-05:00,3.680000066757202,3.680000066757202,3.680000066757202,3.680000066757202,374.0
TSVT,2024-11-25 10:16:00-05:00,3.6700000762939453,3.680000066757202,3.6700000762939453,3.680000066757202,289.0
TSVT,2024-11-25 10:18:00-05:00,3.690000057220459,3.7000999450683594,3.690000057220459,3.7000999450683594,1044.0
TSVT,2024-11-25 10:22:00-05:00,3.7200000286102295,3.734999895095825,3.7200000286102295,3.7300000190734863,467.0
TSVT,2024-11-25 10:23:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,204.0
TSVT,2024-11-25 10:25:00-05:00,3.75,3.75,3.740000009536743,3.740000009536743,2650.0
TSVT,2024-11-25 10:31:00-05:00,3.739000082015991,3.739000082015991,3.739000082015991,3.739000082015991,362.0
TSVT,2024-11-25 10:35:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,1166.0
TSVT,2024-11-25 10:38:00-05:00,3.740000009536743,3.759999990463257,3.740000009536743,3.759999990463257,1390.0
TSVT,2024-11-25 10:39:00-05:00,3.75,3.75,3.75,3.75,1402.0
TSVT,2024-11-25 10:45:00-05:00,3.744999885559082,3.744999885559082,3.744999885559082,3.744999885559082,1950.0
TSVT,2024-11-25 10:46:00-05:00,3.740999937057495,3.740999937057495,3.740999937057495,3.740999937057495,588.0
TSVT,2024-11-25 10:49:00-05:00,3.7300000190734863,3.7300000190734863,3.7200000286102295,3.7200000286102295,2318.0
TSVT,2024-11-25 10:50:00-05:00,3.7200000286102295,3.7200000286102295,3.7200000286102295,3.7200000286102295,1445.0
TSVT,2024-11-25 10:53:00-05:00,3.7200000286102295,3.7300000190734863,3.7200000286102295,3.7300000190734863,1266.0
TSVT,2024-11-25 10:54:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,1083.0
TSVT,2024-11-25 10:55:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,520.0
TSVT,2024-11-25 10:59:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,531.0
TSVT,2024-11-25 11:02:00-05:00,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,404.0
TSVT,2024-11-25 11:03:00-05:00,3.7200000286102295,3.740000009536743,3.7200000286102295,3.740000009536743,4924.0
TSVT,2024-11-25 11:05:00-05:00,3.75,3.75,3.75,3.75,827.0
TSVT,2024-11-25 11:07:00-05:00,3.7300000190734863,3.7300000190734863,3.7300000190734863,3.7300000190734863,591.0
TSVT,2024-11-25 11:11:00-05:00,3.7249999046325684,3.728800058364868,3.7249999046325684,3.728800058364868,1212.0
TSVT,2024-11-25 11:14:00-05:00,3.734999895095825,3.740000009536743,3.734999895095825,3.740000009536743,1106.0
TSVT,2024-11-25 11:16:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,1153.0
TSVT,2024-11-25 11:17:00-05:00,3.740000009536743,3.740000009536743,3.740000009536743,3.740000009536743,14.0
TSVT,2024-11-25 11:19:00-05:00,3.739000082015991,3.739000082015991,3.739000082015991,3.739000082015991,372.0
TSVT,2024-11-25 11:22:00-05:00,3.7300000190734863,3.7300000190734863,3.7100000381469727,3.7100000381469727,3663.0
TSVT,2024-11-25 11:24:00-05:00,3.700000047683716,3.700000047683716,3.690000057220459,3.690000057220459,1302.0
TSVT,2024-11-25 11:27:00-05:00,3.690000057220459,3.690000057220459,3.690000057220459,3.690000057220459,1236.0
TSVT,2024-11-25 11:31:00-05:00,3.674999952316284,3.680000066757202,3.674999952316284,3.680000066757202,2679.0
TSVT,2024-11-25 11:35:00-05:00,3.6600000858306885,3.6600000858306885,3.6500000953674316,3.6500000953674316,926.0
